"","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","GZtableCellProbs.cy","diff","result","targetKappa","GZkappa","numIter"
"1",0.155300625820591,0.256098781274204,0.0169737798031834,0,0.000114811339644083,1,0.267466112717375,0.267351301377731,1
"2",0.000154106950223455,0.0453514739229025,0.0250974176078198,6.60458358100522e-05,0.000114811339644083,1,0.267466112717375,0.267351301377731,1
"3",0,0.0252735398366466,0.0442947405499417,0.000198137507430157,0.000114811339644083,1,0.267466112717375,0.267351301377731,1
"4",0,0.0175681923254739,0.257666820773617,0.155956233626137,0.000114811339644083,1,0.267466112717375,0.267351301377731,1
