"","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","GZtableCellProbs.cy","diff","result","targetKappa","GZkappa","numIter"
"1",0.233051788831403,0.0843682920008882,0.0593899808402507,0.0495689711660188,0.000154325240028674,1,0.280742472178497,0.280588146938468,1
"2",0.0233874751329519,0.0161612878706468,0.015540103111428,0.0190051083928089,0.000154325240028674,1,0.280742472178497,0.280588146938468,1
"3",0.0186381638093041,0.0153592518524149,0.0161062461831211,0.0236443363414052,0.000154325240028674,1,0.280742472178497,0.280588146938468,1
"4",0.0498389375381688,0.0598145881440205,0.0829137496756472,0.233211630046471,0.000154325240028674,1,0.280742472178497,0.280588146938468,1
