"","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","GZtableCellProbs.cy","diff","result","targetKappa","GZkappa","numIter"
"1",0.273036545178023,0.0924741088849582,0.0448657031418527,0.0168723728013153,0.000181010330397358,1,0.412363354109195,0.412182343778798,1
"2",0.0186330696174857,0.0219912198364068,0.020052704302047,0.012904974843024,0.000181010330397358,1,0.412363354109195,0.412182343778798,1
"3",0.0127563067343738,0.0196096150370504,0.0221428030060109,0.0191082245529754,0.000181010330397358,1,0.412363354109195,0.412182343778798,1
"4",0.0163068509762539,0.0460054919748372,0.0920780303516146,0.271161884995015,0.000181010330397358,1,0.412363354109195,0.412182343778798,1
