"","GZtableCellProbs.cd","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","GZtableCellProbs.cy","diff","result","targetKappa","GZkappa","numIter"
"1",0.260500767247117,0.101071442219931,0.0322003745904874,0.00558597102248169,0.000241166116473838,4.2189704718143e-05,1,0.468493107371335,0.468450917666617,1
"2",0.00689829053939777,0.0266519878978458,0.0252551036387895,0.010044412149761,0.000809629105305028,4.2189704718143e-05,1,0.468493107371335,0.468450917666617,1
"3",0.0023098702714215,0.015627251144756,0.0249434669038655,0.0159529820033701,0.00226758790035141,4.2189704718143e-05,1,0.468493107371335,0.468450917666617,1
"4",0.000887929792471859,0.00976566170344711,0.0256090227447836,0.0267490807499327,0.00692961081426451,4.2189704718143e-05,1,0.468493107371335,0.468450917666617,1
"5",0.000192619690430403,0.00582087308398218,0.032505747270438,0.100065146171723,0.26111399953646,4.2189704718143e-05,1,0.468493107371335,0.468450917666617,1
