"","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","diff","result","targetKappa","GZkappa","numIter"
"1",0.208735595074172,0.171917098925058,0.0506431578017838,0.18258999560952,0,0.51638552797293,0.33379553236341,1000
"2",0.055441085567951,0.020207223383275,0.0553822152886115,0.18258999560952,0,0.51638552797293,0.33379553236341,1000
"3",0.0520854796456009,0.0373384746710623,0.348158832013658,0.18258999560952,0,0.51638552797293,0.33379553236341,1000
