"","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","GZtableCellProbs.cy","diff","result","targetKappa","GZkappa","numIter"
"1",0.188166969821979,0.192243111113887,0.0450898406599616,0.00172335857159001,0.000152125305126705,1,0.302002953317273,0.301850828012146,1
"2",0.00511357215504577,0.0361905300033902,0.0261893999321957,0.002796926206351,0.000152125305126705,1,0.302002953317273,0.301850828012146,1
"3",0.00251440840772969,0.0274889818058538,0.0351452141484914,0.00519832749463216,0.000152125305126705,1,0.302002953317273,0.301850828012146,1
"4",0.00132783365352017,0.0460221493954119,0.193439936716013,0.191349305006215,0.000152125305126705,1,0.302002953317273,0.301850828012146,1
