"","GZtableCellProbs.cd","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","GZtableCellProbs.cy","diff","result","targetKappa","GZkappa","numIter"
"1",0.172248782350552,0.0242527512396197,0.0194539807094981,0.0230505149583129,0.170508419159719,5.84585888135274e-05,1,-0.00272513863577792,-0.00278359722459145,1
"2",0.0259931338891614,0.00506784371423901,0.00376001307830636,0.00392349190779794,0.0243583455942455,5.84585888135274e-05,1,-0.00272513863577792,-0.00278359722459145,1
"3",0.0220696419813634,0.00326957658983162,0.00196174595389897,0.00212522478339055,0.0192905018800065,5.84585888135274e-05,1,-0.00272513863577792,-0.00278359722459145,1
"4",0.0294261893084846,0.00326957658983162,0.00392349190779794,0.00245218244237371,0.0248487820827203,5.84585888135274e-05,1,-0.00272513863577792,-0.00278359722459145,1
"5",0.175739741703449,0.0248487820827203,0.0205983325159392,0.0233774726172961,0.170181461500736,5.84585888135274e-05,1,-0.00272513863577792,-0.00278359722459145,1
