"","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","diff","result","targetKappa","GZkappa","numIter"
"1",0.346872135875955,0.102690564382363,0.00370087042818451,0.00010620927356908,1,0.626705709139479,0.626599499865909,1
"2",0.0120123224512581,0.0646928691049683,0.0118469204209482,0.00010620927356908,1,0.626705709139479,0.626599499865909,1
"3",0.00378357144333947,0.106787685818843,0.34761304195009,0.00010620927356908,1,0.626705709139479,0.626599499865909,1
