"","GZtableCellProbs.d","GZtableCellProbs.o","GZtableCellProbs.y","diff","result","targetKappa","GZkappa","numIter"
"1",0.324804595733882,0.0830062398113446,0.0342901665811348,0.0105083785889737,1,0.521116046011598,0.510607667422625,47
"2",0.0385293012232931,0.0386104628585627,0.0387328296317384,0.0105083785889737,1,0.521116046011598,0.510607667422625,47
"3",0.0344674735381853,0.0754853153628986,0.33206846046367,0.0105083785889737,1,0.521116046011598,0.510607667422625,47
